doc_id,source_event_id,target_event_id,relation,basis,confidence,source_trigger,target_trigger
wn-0002,wn-0002:5:197,wn-0002:12:331,AFTER,resolved_time,0.85,launch,lifted off
wn-0002,wn-0002:5:197,wn-0002:13:353,AFTER,resolved_time,0.75,launch,launch
wn-0002,wn-0002:5:197,wn-0002:13:355,AFTER,resolved_time,0.75,launch,delayed
wn-0002,wn-0002:5:197,wn-0002:13:366,AFTER,resolved_time,0.75,launch,glitches
wn-0002,wn-0002:5:197,wn-0002:14:383,AFTER,resolved_time,0.75,launch,launch
wn-0002,wn-0002:5:197,wn-0002:14:384,AFTER,resolved_time,0.75,launch,detection
wn-0002,wn-0002:5:197,wn-0002:15:405,AFTER,resolved_time,0.85,launch,launch
wn-0002,wn-0002:7:241,wn-0002:8:288,BEFORE,document_order,0.3,launch,launch
wn-0002,wn-0002:7:241,wn-0002:12:331,BEFORE,document_order,0.3,launch,lifted off
wn-0002,wn-0002:7:241,wn-0002:13:353,BEFORE,document_order,0.3,launch,launch
wn-0002,wn-0002:7:241,wn-0002:13:355,BEFORE,document_order,0.3,launch,delayed
wn-0002,wn-0002:7:241,wn-0002:13:366,BEFORE,document_order,0.3,launch,glitches
wn-0002,wn-0002:7:241,wn-0002:14:383,BEFORE,document_order,0.3,launch,launch
wn-0002,wn-0002:7:241,wn-0002:14:384,BEFORE,document_order,0.3,launch,detection
wn-0002,wn-0002:7:241,wn-0002:15:405,BEFORE,document_order,0.3,launch,launch
wn-0002,wn-0002:7:252,wn-0002:8:288,BEFORE,document_order,0.3,Launch,launch
wn-0002,wn-0002:7:252,wn-0002:12:331,BEFORE,document_order,0.3,Launch,lifted off
wn-0002,wn-0002:7:252,wn-0002:13:353,BEFORE,document_order,0.3,Launch,launch
wn-0002,wn-0002:7:252,wn-0002:13:355,BEFORE,document_order,0.3,Launch,delayed
wn-0002,wn-0002:7:252,wn-0002:13:366,BEFORE,document_order,0.3,Launch,glitches
wn-0002,wn-0002:7:252,wn-0002:14:383,BEFORE,document_order,0.3,Launch,launch
wn-0002,wn-0002:7:252,wn-0002:14:384,BEFORE,document_order,0.3,Launch,detection
wn-0002,wn-0002:7:252,wn-0002:15:405,BEFORE,document_order,0.3,Launch,launch
wn-0002,wn-0002:8:288,wn-0002:12:331,AFTER,resolved_time,0.85,launch,lifted off
wn-0002,wn-0002:8:288,wn-0002:13:353,BEFORE,resolved_time,0.75,launch,launch
wn-0002,wn-0002:8:288,wn-0002:13:355,BEFORE,resolved_time,0.75,launch,delayed
wn-0002,wn-0002:8:288,wn-0002:13:366,BEFORE,resolved_time,0.75,launch,glitches
wn-0002,wn-0002:8:288,wn-0002:14:383,BEFORE,resolved_time,0.75,launch,launch
wn-0002,wn-0002:8:288,wn-0002:14:384,BEFORE,resolved_time,0.75,launch,detection
wn-0002,wn-0002:8:288,wn-0002:15:405,BEFORE,resolved_time,0.9,launch,launch
wn-0002,wn-0002:12:331,wn-0002:13:353,BEFORE,resolved_time,0.75,lifted off,launch
wn-0002,wn-0002:12:331,wn-0002:13:355,BEFORE,resolved_time,0.75,lifted off,delayed
wn-0002,wn-0002:12:331,wn-0002:13:366,BEFORE,resolved_time,0.75,lifted off,glitches
wn-0002,wn-0002:12:331,wn-0002:14:383,BEFORE,resolved_time,0.75,lifted off,launch
wn-0002,wn-0002:12:331,wn-0002:14:384,BEFORE,resolved_time,0.75,lifted off,detection
wn-0002,wn-0002:12:331,wn-0002:15:405,BEFORE,resolved_time,0.85,lifted off,launch
wn-0002,wn-0002:13:353,wn-0002:13:355,SIMULTANEOUS,resolved_time,0.75,launch,delayed
wn-0002,wn-0002:13:353,wn-0002:13:366,SIMULTANEOUS,resolved_time,0.75,launch,glitches
wn-0002,wn-0002:13:353,wn-0002:14:383,AFTER,resolved_time,0.75,launch,launch
wn-0002,wn-0002:13:353,wn-0002:14:384,AFTER,resolved_time,0.75,launch,detection
wn-0002,wn-0002:13:353,wn-0002:15:405,SIMULTANEOUS,resolved_time,0.75,launch,launch
wn-0002,wn-0002:13:355,wn-0002:13:366,SIMULTANEOUS,resolved_time,0.75,delayed,glitches
wn-0002,wn-0002:13:355,wn-0002:14:383,AFTER,resolved_time,0.75,delayed,launch
wn-0002,wn-0002:13:355,wn-0002:14:384,AFTER,resolved_time,0.75,delayed,detection
wn-0002,wn-0002:13:355,wn-0002:15:405,SIMULTANEOUS,resolved_time,0.75,delayed,launch
wn-0002,wn-0002:13:366,wn-0002:14:383,AFTER,resolved_time,0.75,glitches,launch
wn-0002,wn-0002:13:366,wn-0002:14:384,AFTER,resolved_time,0.75,glitches,detection
wn-0002,wn-0002:13:366,wn-0002:15:405,SIMULTANEOUS,resolved_time,0.75,glitches,launch
wn-0002,wn-0002:14:383,wn-0002:14:384,SIMULTANEOUS,resolved_time,0.75,launch,detection
wn-0002,wn-0002:14:383,wn-0002:15:405,BEFORE,resolved_time,0.75,launch,launch
wn-0002,wn-0002:14:384,wn-0002:15:405,BEFORE,resolved_time,0.75,detection,launch
wn-0003,wn-0003:2:65,wn-0003:5:102,BEFORE,document_order,0.3,found,fly
wn-0003,wn-0003:2:65,wn-0003:8:162,BEFORE,document_order,0.3,found,discovered
wn-0003,wn-0003:5:102,wn-0003:8:162,BEFORE,document_order,0.3,fly,discovered
wn-0004,wn-0004:0:16,wn-0004:0:8,SIMULTANEOUS,resolved_time,0.97,launch,crash
wn-0004,wn-0004:0:16,wn-0004:3:93,BEFORE,document_order,0.3,launch,crash
wn-0004,wn-0004:0:16,wn-0004:5:157,BEFORE,document_order,0.3,launch,destroyed
wn-0004,wn-0004:0:16,wn-0004:5:169,BEFORE,document_order,0.3,launch,crash
wn-0004,wn-0004:0:16,wn-0004:6:205,BEFORE,document_order,0.3,launch,crash
wn-0004,wn-0004:0:16,wn-0004:9:269,BEFORE,document_order,0.3,launch,destroy
wn-0004,wn-0004:0:16,wn-0004:11:315,BEFORE,document_order,0.3,launch,launched
wn-0004,wn-0004:0:8,wn-0004:3:93,BEFORE,document_order,0.3,crash,crash
wn-0004,wn-0004:0:8,wn-0004:5:157,BEFORE,document_order,0.3,crash,destroyed
wn-0004,wn-0004:0:8,wn-0004:5:169,BEFORE,document_order,0.3,crash,crash
wn-0004,wn-0004:0:8,wn-0004:6:205,BEFORE,document_order,0.3,crash,crash
wn-0004,wn-0004:0:8,wn-0004:9:269,BEFORE,document_order,0.3,crash,destroy
wn-0004,wn-0004:0:8,wn-0004:11:315,BEFORE,document_order,0.3,crash,launched
wn-0004,wn-0004:3:93,wn-0004:5:157,BEFORE,document_order,0.3,crash,destroyed
wn-0004,wn-0004:3:93,wn-0004:5:169,BEFORE,document_order,0.3,crash,crash
wn-0004,wn-0004:3:93,wn-0004:6:205,BEFORE,document_order,0.3,crash,crash
wn-0004,wn-0004:3:93,wn-0004:9:269,BEFORE,document_order,0.3,crash,destroy
wn-0004,wn-0004:3:93,wn-0004:11:315,BEFORE,document_order,0.3,crash,launched
wn-0004,wn-0004:5:157,wn-0004:5:169,BEFORE,discourse_cue,0.5,destroyed,crash
wn-0004,wn-0004:5:157,wn-0004:6:205,BEFORE,document_order,0.3,destroyed,crash
wn-0004,wn-0004:5:157,wn-0004:9:269,BEFORE,document_order,0.3,destroyed,destroy
wn-0004,wn-0004:5:157,wn-0004:11:315,BEFORE,document_order,0.3,destroyed,launched
wn-0004,wn-0004:5:169,wn-0004:6:205,BEFORE,document_order,0.3,crash,crash
wn-0004,wn-0004:5:169,wn-0004:9:269,BEFORE,document_order,0.3,crash,destroy
wn-0004,wn-0004:5:169,wn-0004:11:315,BEFORE,document_order,0.3,crash,launched
wn-0004,wn-0004:6:205,wn-0004:9:269,BEFORE,document_order,0.3,crash,destroy
wn-0004,wn-0004:6:205,wn-0004:11:315,BEFORE,document_order,0.3,crash,launched
wn-0004,wn-0004:9:269,wn-0004:11:315,BEFORE,document_order,0.3,destroy,launched
wn-0005,wn-0005:0:2,wn-0005:4:61,BEFORE,document_order,0.3,descent,descent
wn-0005,wn-0005:0:2,wn-0005:5:83,BEFORE,document_order,0.3,descent,touch down
wn-0005,wn-0005:0:2,wn-0005:7:111,BEFORE,document_order,0.3,descent,descent
wn-0005,wn-0005:0:2,wn-0005:7:113,BEFORE,document_order,0.3,descent,landing
wn-0005,wn-0005:0:2,wn-0005:8:117,BEFORE,document_order,0.3,descent,launched
wn-0005,wn-0005:0:2,wn-0005:15:262,BEFORE,document_order,0.3,descent,discovered
wn-0005,wn-0005:0:2,wn-0005:16:280,BEFORE,document_order,0.3,descent,discovered
wn-0005,wn-0005:4:61,wn-0005:5:83,BEFORE,document_order,0.3,descent,touch down
wn-0005,wn-0005:4:61,wn-0005:7:111,BEFORE,document_order,0.3,descent,descent
wn-0005,wn-0005:4:61,wn-0005:7:113,BEFORE,document_order,0.3,descent,landing
wn-0005,wn-0005:4:61,wn-0005:8:117,BEFORE,document_order,0.3,descent,launched
wn-0005,wn-0005:4:61,wn-0005:15:262,BEFORE,document_order,0.3,descent,discovered
wn-0005,wn-0005:4:61,wn-0005:16:280,BEFORE,document_order,0.3,descent,discovered
wn-0005,wn-0005:5:83,wn-0005:7:111,BEFORE,document_order,0.3,touch down,descent
wn-0005,wn-0005:5:83,wn-0005:7:113,BEFORE,document_order,0.3,touch down,landing
wn-0005,wn-0005:5:83,wn-0005:8:117,AFTER,resolved_time,0.8,touch down,launched
wn-0005,wn-0005:5:83,wn-0005:15:262,BEFORE,document_order,0.3,touch down,discovered
wn-0005,wn-0005:5:83,wn-0005:16:280,BEFORE,document_order,0.3,touch down,discovered
wn-0005,wn-0005:7:111,wn-0005:8:117,BEFORE,document_order,0.3,descent,launched
wn-0005,wn-0005:7:111,wn-0005:15:262,BEFORE,document_order,0.3,descent,discovered
wn-0005,wn-0005:7:111,wn-0005:16:280,BEFORE,document_order,0.3,descent,discovered
wn-0005,wn-0005:7:113,wn-0005:8:117,BEFORE,document_order,0.3,landing,launched
wn-0005,wn-0005:7:113,wn-0005:15:262,BEFORE,document_order,0.3,landing,discovered
wn-0005,wn-0005:7:113,wn-0005:16:280,BEFORE,document_order,0.3,landing,discovered
wn-0005,wn-0005:8:117,wn-0005:15:262,BEFORE,document_order,0.3,launched,discovered
wn-0005,wn-0005:8:117,wn-0005:16:280,BEFORE,document_order,0.3,launched,discovered
wn-0005,wn-0005:15:262,wn-0005:16:280,BEFORE,document_order,0.3,discovered,discovered
wn-0006,wn-0006:0:18,wn-0006:2:60,AFTER,resolved_time,0.8,landed,failures
wn-0006,wn-0006:0:18,wn-0006:7:172,BEFORE,document_order,0.3,landed,descent
wn-0006,wn-0006:0:18,wn-0006:9:232,BEFORE,document_order,0.3,landed,descent
wn-0006,wn-0006:2:60,wn-0006:7:172,BEFORE,document_order,0.3,failures,descent
wn-0006,wn-0006:2:60,wn-0006:9:232,BEFORE,document_order,0.3,failures,descent
wn-0006,wn-0006:7:172,wn-0006:9:232,BEFORE,document_order,0.3,descent,descent
wn-0007,wn-0007:2:79,wn-0007:3:122,BEFORE,document_order,0.3,launch,landed
wn-0007,wn-0007:2:79,wn-0007:5:177,BEFORE,document_order,0.3,launch,land
wn-0007,wn-0007:3:122,wn-0007:5:177,BEFORE,document_order,0.3,landed,land
wn-0008,wn-0008:0:24,wn-0008:1:39,BEFORE,document_order,0.3,landing,identified
wn-0008,wn-0008:0:24,wn-0008:5:130,BEFORE,document_order,0.3,landing,found
wn-0008,wn-0008:0:7,wn-0008:1:39,BEFORE,document_order,0.3,found,identified
wn-0008,wn-0008:0:7,wn-0008:5:130,BEFORE,document_order,0.3,found,found
wn-0008,wn-0008:1:39,wn-0008:5:130,BEFORE,document_order,0.3,identified,found
wn-0009,wn-0009:0:11,wn-0009:0:26,SIMULTANEOUS,resolved_time,0.85,detected,explosions
wn-0009,wn-0009:0:11,wn-0009:1:41,BEFORE,document_order,0.3,detected,exploding
wn-0009,wn-0009:0:11,wn-0009:2:88,BEFORE,document_order,0.3,detected,detected
wn-0009,wn-0009:0:11,wn-0009:8:225,BEFORE,document_order,0.3,detected,detect
wn-0009,wn-0009:0:11,wn-0009:11:266,BEFORE,document_order,0.3,detected,detects
wn-0009,wn-0009:0:11,wn-0009:12:298,AFTER,resolved_time,0.75,detected,detecting
wn-0009,wn-0009:0:11,wn-0009:12:305,AFTER,resolved_time,0.85,detected,detection
wn-0009,wn-0009:0:11,wn-0009:13:317,BEFORE,resolved_time,0.85,detected,detection
wn-0009,wn-0009:0:11,wn-0009:13:322,BEFORE,resolved_time,0.85,detected,detection
wn-0009,wn-0009:0:11,wn-0009:14:350,BEFORE,document_order,0.3,detected,detected
wn-0009,wn-0009:0:11,wn-0009:16:383,BEFORE,document_order,0.3,detected,explosion
wn-0009,wn-0009:0:11,wn-0009:21:459,BEFORE,document_order,0.3,detected,explosions
wn-0009,wn-0009:0:11,wn-0009:26:529,BEFORE,document_order,0.3,detected,explosion
wn-0009,wn-0009:0:11,wn-0009:29:571,AFTER,resolved_time,0.85,detected,launched
wn-0009,wn-0009:0:26,wn-0009:1:41,BEFORE,document_order,0.3,explosions,exploding
wn-0009,wn-0009:0:26,wn-0009:2:88,BEFORE,document_order,0.3,explosions,detected
wn-0009,wn-0009:0:26,wn-0009:8:225,BEFORE,document_order,0.3,explosions,detect
wn-0009,wn-0009:0:26,wn-0009:11:266,BEFORE,document_order,0.3,explosions,detects
wn-0009,wn-0009:0:26,wn-0009:12:298,AFTER,resolved_time,0.75,explosions,detecting
wn-0009,wn-0009:0:26,wn-0009:12:305,AFTER,resolved_time,0.85,explosions,detection
wn-0009,wn-0009:0:26,wn-0009:13:317,BEFORE,resolved_time,0.85,explosions,detection
wn-0009,wn-0009:0:26,wn-0009:13:322,BEFORE,resolved_time,0.85,explosions,detection
wn-0009,wn-0009:0:26,wn-0009:14:350,BEFORE,document_order,0.3,explosions,detected
wn-0009,wn-0009:0:26,wn-0009:16:383,BEFORE,document_order,0.3,explosions,explosion
wn-0009,wn-0009:0:26,wn-0009:21:459,BEFORE,document_order,0.3,explosions,explosions
wn-0009,wn-0009:0:26,wn-0009:26:529,BEFORE,document_order,0.3,explosions,explosion
wn-0009,wn-0009:0:26,wn-0009:29:571,AFTER,resolved_time,0.85,explosions,launched
wn-0009,wn-0009:1:41,wn-0009:2:88,BEFORE,document_order,0.3,exploding,detected
wn-0009,wn-0009:1:41,wn-0009:8:225,BEFORE,document_order,0.3,exploding,detect
wn-0009,wn-0009:1:41,wn-0009:11:266,BEFORE,document_order,0.3,exploding,detects
wn-0009,wn-0009:1:41,wn-0009:12:298,BEFORE,document_order,0.3,exploding,detecting
wn-0009,wn-0009:1:41,wn-0009:12:305,BEFORE,document_order,0.3,exploding,detection
wn-0009,wn-0009:1:41,wn-0009:13:317,BEFORE,document_order,0.3,exploding,detection
wn-0009,wn-0009:1:41,wn-0009:13:322,BEFORE,document_order,0.3,exploding,detection
wn-0009,wn-0009:1:41,wn-0009:14:350,BEFORE,document_order,0.3,exploding,detected
wn-0009,wn-0009:1:41,wn-0009:16:383,BEFORE,document_order,0.3,exploding,explosion
wn-0009,wn-0009:1:41,wn-0009:21:459,BEFORE,document_order,0.3,exploding,explosions
wn-0009,wn-0009:1:41,wn-0009:26:529,BEFORE,document_order,0.3,exploding,explosion
wn-0009,wn-0009:1:41,wn-0009:29:571,BEFORE,document_order,0.3,exploding,launched
wn-0009,wn-0009:2:88,wn-0009:8:225,BEFORE,document_order,0.3,detected,detect
wn-0009,wn-0009:2:88,wn-0009:11:266,BEFORE,document_order,0.3,detected,detects
wn-0009,wn-0009:2:88,wn-0009:12:298,BEFORE,document_order,0.3,detected,detecting
wn-0009,wn-0009:2:88,wn-0009:12:305,BEFORE,document_order,0.3,detected,detection
wn-0009,wn-0009:2:88,wn-0009:13:317,BEFORE,document_order,0.3,detected,detection
wn-0009,wn-0009:2:88,wn-0009:13:322,BEFORE,document_order,0.3,detected,detection
wn-0009,wn-0009:2:88,wn-0009:14:350,BEFORE,document_order,0.3,detected,detected
wn-0009,wn-0009:2:88,wn-0009:16:383,BEFORE,document_order,0.3,detected,explosion
wn-0009,wn-0009:2:88,wn-0009:21:459,BEFORE,document_order,0.3,detected,explosions
wn-0009,wn-0009:2:88,wn-0009:26:529,BEFORE,document_order,0.3,detected,explosion
wn-0009,wn-0009:2:88,wn-0009:29:571,BEFORE,document_order,0.3,detected,launched
wn-0009,wn-0009:8:225,wn-0009:11:266,BEFORE,document_order,0.3,detect,detects
wn-0009,wn-0009:8:225,wn-0009:12:298,BEFORE,document_order,0.3,detect,detecting
wn-0009,wn-0009:8:225,wn-0009:12:305,BEFORE,document_order,0.3,detect,detection
wn-0009,wn-0009:8:225,wn-0009:13:317,BEFORE,document_order,0.3,detect,detection
wn-0009,wn-0009:8:225,wn-0009:13:322,BEFORE,document_order,0.3,detect,detection
wn-0009,wn-0009:8:225,wn-0009:14:350,BEFORE,document_order,0.3,detect,detected
wn-0009,wn-0009:8:225,wn-0009:16:383,BEFORE,document_order,0.3,detect,explosion
wn-0009,wn-0009:8:225,wn-0009:21:459,BEFORE,document_order,0.3,detect,explosions
wn-0009,wn-0009:8:225,wn-0009:26:529,BEFORE,document_order,0.3,detect,explosion
wn-0009,wn-0009:8:225,wn-0009:29:571,BEFORE,document_order,0.3,detect,launched
wn-0009,wn-0009:11:266,wn-0009:12:298,BEFORE,document_order,0.3,detects,detecting
wn-0009,wn-0009:11:266,wn-0009:12:305,BEFORE,document_order,0.3,detects,detection
wn-0009,wn-0009:11:266,wn-0009:13:317,BEFORE,document_order,0.3,detects,detection
wn-0009,wn-0009:11:266,wn-0009:13:322,BEFORE,document_order,0.3,detects,detection
wn-0009,wn-0009:11:266,wn-0009:14:350,BEFORE,document_order,0.3,detects,detected
wn-0009,wn-0009:11:266,wn-0009:16:383,BEFORE,document_order,0.3,detects,explosion
wn-0009,wn-0009:11:266,wn-0009:21:459,BEFORE,document_order,0.3,detects,explosions
wn-0009,wn-0009:11:266,wn-0009:26:529,BEFORE,document_order,0.3,detects,explosion
wn-0009,wn-0009:11:266,wn-0009:29:571,BEFORE,document_order,0.3,detects,launched
wn-0009,wn-0009:12:298,wn-0009:12:305,BEFORE,resolved_time,0.75,detecting,detection
wn-0009,wn-0009:12:298,wn-0009:13:317,BEFORE,resolved_time,0.75,detecting,detection
wn-0009,wn-0009:12:298,wn-0009:13:322,BEFORE,resolved_time,0.75,detecting,detection
wn-0009,wn-0009:12:298,wn-0009:14:350,BEFORE,document_order,0.3,detecting,detected
wn-0009,wn-0009:12:298,wn-0009:16:383,BEFORE,document_order,0.3,detecting,explosion
wn-0009,wn-0009:12:298,wn-0009:21:459,BEFORE,document_order,0.3,detecting,explosions
wn-0009,wn-0009:12:298,wn-0009:26:529,BEFORE,document_order,0.3,detecting,explosion
wn-0009,wn-0009:12:298,wn-0009:29:571,AFTER,resolved_time,0.75,detecting,launched
wn-0009,wn-0009:12:305,wn-0009:13:317,BEFORE,resolved_time,0.85,detection,detection
wn-0009,wn-0009:12:305,wn-0009:13:322,BEFORE,resolved_time,0.85,detection,detection
wn-0009,wn-0009:12:305,wn-0009:14:350,BEFORE,document_order,0.3,detection,detected
wn-0009,wn-0009:12:305,wn-0009:16:383,BEFORE,document_order,0.3,detection,explosion
wn-0009,wn-0009:12:305,wn-0009:21:459,BEFORE,document_order,0.3,detection,explosions
wn-0009,wn-0009:12:305,wn-0009:26:529,BEFORE,document_order,0.3,detection,explosion
wn-0009,wn-0009:12:305,wn-0009:29:571,AFTER,resolved_time,0.85,detection,launched
wn-0009,wn-0009:13:317,wn-0009:13:322,SIMULTANEOUS,resolved_time,0.9,detection,detection
wn-0009,wn-0009:13:317,wn-0009:14:350,BEFORE,document_order,0.3,detection,detected
wn-0009,wn-0009:13:317,wn-0009:16:383,BEFORE,document_order,0.3,detection,explosion
wn-0009,wn-0009:13:317,wn-0009:21:459,BEFORE,document_order,0.3,detection,explosions
wn-0009,wn-0009:13:317,wn-0009:26:529,BEFORE,document_order,0.3,detection,explosion
wn-0009,wn-0009:13:317,wn-0009:29:571,AFTER,resolved_time,0.9,detection,launched
wn-0009,wn-0009:13:322,wn-0009:14:350,BEFORE,document_order,0.3,detection,detected
wn-0009,wn-0009:13:322,wn-0009:16:383,BEFORE,document_order,0.3,detection,explosion
wn-0009,wn-0009:13:322,wn-0009:21:459,BEFORE,document_order,0.3,detection,explosions
wn-0009,wn-0009:13:322,wn-0009:26:529,BEFORE,document_order,0.3,detection,explosion
wn-0009,wn-0009:13:322,wn-0009:29:571,AFTER,resolved_time,0.9,detection,launched
wn-0009,wn-0009:14:350,wn-0009:16:383,BEFORE,document_order,0.3,detected,explosion
wn-0009,wn-0009:14:350,wn-0009:21:459,BEFORE,document_order,0.3,detected,explosions
wn-0009,wn-0009:14:350,wn-0009:26:529,BEFORE,document_order,0.3,detected,explosion
wn-0009,wn-0009:14:350,wn-0009:29:571,BEFORE,document_order,0.3,detected,launched
wn-0009,wn-0009:16:383,wn-0009:21:459,BEFORE,document_order,0.3,explosion,explosions
wn-0009,wn-0009:16:383,wn-0009:26:529,BEFORE,document_order,0.3,explosion,explosion
wn-0009,wn-0009:16:383,wn-0009:29:571,BEFORE,document_order,0.3,explosion,launched
wn-0009,wn-0009:21:459,wn-0009:26:529,BEFORE,document_order,0.3,explosions,explosion
wn-0009,wn-0009:21:459,wn-0009:29:571,BEFORE,document_order,0.3,explosions,launched
wn-0009,wn-0009:26:529,wn-0009:29:571,BEFORE,document_order,0.3,explosion,launched
wn-0010,wn-0010:4:87,wn-0010:5:107,BEFORE,document_order,0.3,landing,observation
wn-0013,wn-0013:10:326,wn-0013:12:380,BEFORE,document_order,0.3,failure,fail
wn-0013,wn-0013:10:326,wn-0013:17:465,BEFORE,document_order,0.3,failure,launch
wn-0013,wn-0013:10:326,wn-0013:17:491,BEFORE,document_order,0.3,failure,discoveries
wn-0013,wn-0013:12:380,wn-0013:17:465,BEFORE,document_order,0.3,fail,launch
wn-0013,wn-0013:12:380,wn-0013:17:491,BEFORE,document_order,0.3,fail,discoveries
wn-0013,wn-0013:17:465,wn-0013:17:491,SIMULTANEOUS,resolved_time,0.9,launch,discoveries
wn-0014,wn-0014:0:10,wn-0014:4:126,BEFORE,document_order,0.3,launch,observation
wn-0014,wn-0014:0:10,wn-0014:6:148,BEFORE,document_order,0.3,launch,observed
wn-0014,wn-0014:0:10,wn-0014:7:168,BEFORE,document_order,0.3,launch,detect
wn-0014,wn-0014:0:10,wn-0014:8:187,BEFORE,resolved_time,0.75,launch,detected
wn-0014,wn-0014:0:10,wn-0014:9:230,BEFORE,document_order,0.3,launch,detects
wn-0014,wn-0014:0:10,wn-0014:9:260,BEFORE,document_order,0.3,launch,observations
wn-0014,wn-0014:4:126,wn-0014:6:148,BEFORE,document_order,0.3,observation,observed
wn-0014,wn-0014:4:126,wn-0014:7:168,BEFORE,document_order,0.3,observation,detect
wn-0014,wn-0014:4:126,wn-0014:8:187,BEFORE,document_order,0.3,observation,detected
wn-0014,wn-0014:4:126,wn-0014:9:230,BEFORE,document_order,0.3,observation,detects
wn-0014,wn-0014:4:126,wn-0014:9:260,BEFORE,document_order,0.3,observation,observations
wn-0014,wn-0014:6:148,wn-0014:7:168,BEFORE,document_order,0.3,observed,detect
wn-0014,wn-0014:6:148,wn-0014:8:187,BEFORE,document_order,0.3,observed,detected
wn-0014,wn-0014:6:148,wn-0014:9:230,BEFORE,document_order,0.3,observed,detects
wn-0014,wn-0014:6:148,wn-0014:9:260,BEFORE,document_order,0.3,observed,observations
wn-0014,wn-0014:7:168,wn-0014:8:187,BEFORE,document_order,0.3,detect,detected
wn-0014,wn-0014:7:168,wn-0014:9:230,BEFORE,document_order,0.3,detect,detects
wn-0014,wn-0014:7:168,wn-0014:9:260,BEFORE,document_order,0.3,detect,observations
wn-0014,wn-0014:8:187,wn-0014:9:230,BEFORE,document_order,0.3,detected,detects
wn-0014,wn-0014:8:187,wn-0014:9:260,BEFORE,document_order,0.3,detected,observations
wn-0015,wn-0015:0:11,wn-0015:3:106,BEFORE,document_order,0.3,found,found
wn-0015,wn-0015:0:11,wn-0015:8:245,BEFORE,document_order,0.3,found,detected
wn-0015,wn-0015:0:11,wn-0015:8:276,BEFORE,document_order,0.3,found,detection
wn-0015,wn-0015:0:11,wn-0015:9:299,BEFORE,document_order,0.3,found,detected
wn-0015,wn-0015:0:11,wn-0015:9:302,BEFORE,document_order,0.3,found,observations
wn-0015,wn-0015:0:11,wn-0015:13:413,BEFORE,document_order,0.3,found,finding
wn-0015,wn-0015:0:11,wn-0015:14:429,BEFORE,document_order,0.3,found,observed
wn-0015,wn-0015:3:106,wn-0015:8:245,BEFORE,document_order,0.3,found,detected
wn-0015,wn-0015:3:106,wn-0015:8:276,BEFORE,document_order,0.3,found,detection
wn-0015,wn-0015:3:106,wn-0015:9:299,BEFORE,document_order,0.3,found,detected
wn-0015,wn-0015:3:106,wn-0015:9:302,BEFORE,document_order,0.3,found,observations
wn-0015,wn-0015:3:106,wn-0015:13:413,BEFORE,document_order,0.3,found,finding
wn-0015,wn-0015:3:106,wn-0015:14:429,BEFORE,document_order,0.3,found,observed
wn-0015,wn-0015:8:245,wn-0015:9:299,BEFORE,document_order,0.3,detected,detected
wn-0015,wn-0015:8:245,wn-0015:9:302,BEFORE,document_order,0.3,detected,observations
wn-0015,wn-0015:8:245,wn-0015:13:413,BEFORE,document_order,0.3,detected,finding
wn-0015,wn-0015:8:245,wn-0015:14:429,BEFORE,document_order,0.3,detected,observed
wn-0015,wn-0015:8:276,wn-0015:9:299,BEFORE,document_order,0.3,detection,detected
wn-0015,wn-0015:8:276,wn-0015:9:302,BEFORE,document_order,0.3,detection,observations
wn-0015,wn-0015:8:276,wn-0015:13:413,BEFORE,document_order,0.3,detection,finding
wn-0015,wn-0015:8:276,wn-0015:14:429,BEFORE,document_order,0.3,detection,observed
wn-0015,wn-0015:9:299,wn-0015:9:302,SIMULTANEOUS,discourse_cue,0.5,detected,observations
wn-0015,wn-0015:9:299,wn-0015:13:413,BEFORE,document_order,0.3,detected,finding
wn-0015,wn-0015:9:299,wn-0015:14:429,BEFORE,document_order,0.3,detected,observed
wn-0015,wn-0015:9:302,wn-0015:13:413,BEFORE,document_order,0.3,observations,finding
