doc_id,sent_id,event_type,trigger_word,agent,patient,time_expr,sentence,event_id,trigger_lemma,trigger_token,agent_key,patient_key,time_key,time_prep,location,location_key,negated,confidence
wn-0401,14,launch,launched,,most space missions,,"He also said that, contrary to fears that changes in NASA would result in job losses in Florida, where most space missions are launched from, under his new plan, a total of 2,500 jobs would be created in the area.",wn-0401:14:445,launch,445,,,,,,,False,0.6
wn-0402,2,discovery,discovering,,America,,"Hawking imagines nomadic aliens, having exhausted their home's resources, could attempt to take control of other planets, invading with ""massive ships"", and draws a comparison with Christopher Columbus discovering America, resulting in similar devastating consequences.",wn-0402:2:116,discover,116,,GPE:America,,,,,False,0.75
wn-0402,5,launch,launch,,Hubble Space Telescope,the month of the 20th anniversary,His declaration comes in the month of the 20th anniversary of the Hubble Space Telescope's launch into space.,wn-0402:5:193,launch,193,,SPACECRAFT:Hubble Space Telescope,DATE:month of the 20th anniversary,,,,False,0.75
wn-0402,7,discovery,discovery,,,,The contradiction between this and actual discovery is known as the Fermi paradox.,wn-0402:7:229,discovery,229,,,,,,,False,0.5
wn-0403,1,launch,launched,,Space Shuttle Atlantis,today,"The Space Shuttle Atlantis launched today for its final planned mission in space, STS-132.",wn-0403:1:6,launch,6,,SPACECRAFT:Space Shuttle Atlantis,DATE:today,,,,False,0.8
wn-0403,2,launch,lifted off,,Atlantis,2:20 p.m. EDT,"Atlantis lifted off in fair weather at 2:20 p.m. EDT (1820 UTC) from the Kennedy Space Center in Cape Canaveral, Florida.",wn-0403:2:20,lift,20,,PRODUCT:Atlantis,TIME:2:20 p.m. EDT,at,Kennedy Space Center,FAC:Kennedy Space Center,False,0.8
wn-0403,3,launch,launch,,,,"The launch was viewed by over 40,000 spectators at Kennedy, including a small group chosen by NASA for a space ""tweetup"".",wn-0403:3:45,launch,45,,,,,,,False,0.5
wn-0403,4,launch,took off,,the shuttle,,"Carrying six veteran astronauts and an assortment of parts for the International Space Station (ISS), the shuttle took off without any delays.",wn-0403:4:89,take,89,,,,,,,False,0.6
wn-0403,4,delay,delays,,,,"Carrying six veteran astronauts and an assortment of parts for the International Space Station (ISS), the shuttle took off without any delays.",wn-0403:4:93,delay,93,,,,,,,False,0.5
wn-0403,6,delay,delays,,,,"While no damage to the shuttle was seen, a piece of space junk near the ISS caused minor concern (but no delays).",wn-0403:6:144,delay,144,,,,,,,False,0.5
wn-0403,7,docking,dock,The shuttle,,early Sunday morning,"The shuttle is expected to dock at the ISS early Sunday morning, and the crew will perform maintenance work on the ISS next week.",wn-0403:7:152,dock,152,,,TIME:early Sunday morning,,,,False,0.6
wn-0404,2,discovery,discovered,,His body,2005,His body was discovered and exhumed in 2005 by Polish archaeologists in a nameless tomb in the same church.,wn-0404:2:54,discover,54,,,DATE:2005,,,,False,0.65
wn-0405,0,landing,landed,,Space Shuttle Atlantis,"Wednesday, May 26","Space Shuttle Atlantis landed Wednesday, May 26, at Kennedy Space Center in Florida, after 11 days, 18 hours and 4.8 million miles in space on mission STS-132.",wn-0405:0:3,land,3,,SPACECRAFT:Space Shuttle Atlantis,"DATE:Wednesday, May 26",,Kennedy Space Center,FAC:Kennedy Space Center,False,0.8
wn-0405,1,landing,landed,,The shuttle,08:48:18 EDT,"The shuttle landed at 08:48:18 EDT (12:48 UTC), on runway 33 of the Shuttle Landing Facility for the last time Wednesday.",wn-0405:1:35,land,35,,,TIME:08:48:18 EDT,at,,,False,0.65
wn-0405,2,landing,landing,,,,"Speaking of the smooth landing, Mission Control said, ""That was pretty sweet.",wn-0405:2:62,landing,62,,,,,,,False,0.5
wn-0405,7,landing,landing,,,,"One of the neatest things was when we flew right into orbital sunrise,"" STS-132 Commander Ken Ham said of the landing.",wn-0405:7:143,landing,143,,,,,,,False,0.5
wn-0405,8,docking,docking,,the station,Flight Day 3,"Mission STS-132 carried the Russian-built Mini Research Module Rassvet and an Integrated Cargo Carrier-Vertical Light Deployable (ICC-VLD) to the International Space Station, and featured three spacewalks, after docking with the station on Flight Day 3, May 16.",wn-0405:8:183,dock,183,,,DATE:Flight Day 3,,,,False,0.65
wn-0406,2,launch,launched,Exploration Technologies,their Falcon 9 rocket,1845,"Exploration Technologies, also known as SpaceX, successfully launched their Falcon 9 rocket for the first time at 1845 UTC ( 2:45 pm EDT) from Kennedy Space Center at Cape Canaveral, Florida, United States.",wn-0406:2:12,launch,12,,,DATE:1845,,,,False,0.65
wn-0406,4,launch,launch,,,Today,"Today's inaugural launch carried the Dragon Spacecraft Qualification Unit (DSQU), a boilerplate version of the Dragon capsule.",wn-0406:4:82,launch,82,,,DATE:Today,,,,False,0.55
wn-0406,7,launch,launches,NASA,,,"Under President Obama's new plan, NASA would hand over the mundane task of Low Earth Orbit (LEO) launches to private companies, and instead concentrate on new technology development.",wn-0406:7:175,launch,175,ORG:NASA,,,,,,False,0.65
wn-0406,8,launch,launch,the capability,humans,,"However, no private firms yet have the capability to independently launch humans into space, without NASA assistance.",wn-0406:8:200,launch,200,,,,,,,False,0.6
wn-0406,9,launch,launches,,rocket,,"SpaceX CEO and founder Elon Musk hopes that the Falcon 9 will eventually fill the void in human rated commercial rockets, but he also recognizes the inherent risk and danger of rocket launches.",wn-0406:9:242,launch,242,,,,,,,False,0.55
wn-0406,10,launch,launch,,rocket,,"""There's nothing more fear and anxiety-inducing than a rocket launch,"" said Musk.",wn-0406:10:257,launch,257,,,,,,,False,0.55
wn-0406,14,launch,launch,,,today,"Although today's launch succeeded, Musk had said earlier neither the success nor failure of the Falcon 9 would be the ultimate arbitrator of the fate of NASA's new commercial-friendly direction.",wn-0406:14:345,launch,345,,,DATE:today,,,,False,0.55
wn-0406,14,failure,failure,,,today,"Although today's launch succeeded, Musk had said earlier neither the success nor failure of the Falcon 9 would be the ultimate arbitrator of the fate of NASA's new commercial-friendly direction.",wn-0406:14:356,failure,356,,,DATE:today,,,,False,0.55
wn-0406,15,launch,launch,,Falcon 9,,"""They sort of focus everything on us and try to create a situation where our first launch of Falcon 9 is somehow a verdict on the president's policy, which is not right,"" he said.",wn-0406:15:395,launch,395,,SPACECRAFT:Falcon 9,,,,,False,0.7
wn-0407,3,discovery,spotted,,last July's Jupiter impact event,last July's,"Wesley, who posted the news onto an Internet forum, is known for having also spotted last July's Jupiter impact event.",wn-0407:3:69,spot,69,,,DATE:last July,,,,False,0.65
wn-0407,5,failure,crashing,,a meteor,,It could be the first time someone has recorded a meteor crashing into a planet.,wn-0407:5:109,crash,109,,,,,,,False,0.6
wn-0408,10,failure,fail,,they,,"All six men speak reasonable English; however, as Russian is another primary language for the simulated trip, Russian crew member Sukhrob Kamolov said body language will be used should they fail to understand one another.",wn-0408:10:236,fail,236,,,,,,,False,0.6
wn-0409,1,failure,lost,South Korea,contact,just 137 seconds,"South Korea has lost contact with its Naro-1 rocket, just 137 seconds after take-off.",wn-0409:1:6,lose,6,GPE:South Korea,,TIME:just 137 seconds,,,,False,0.75
wn-0409,2,failure,exploded,,the rocket,,Officials believe the rocket exploded.,wn-0409:2:25,explode,25,,,,,,,False,0.6
wn-0409,3,launch,launch,Korea Aerospace Research Institute,a STSAT-2B satellite,,"Korea Aerospace Research Institute (KARI) and Khrunichev State Research and Production Space Center had hoped to use a Naro-1, South Korea's first carrier rocket, to launch a STSAT-2B satellite.",wn-0409:3:58,launch,58,ORG:Korea Aerospace Research Institute,,,,,,False,0.7
wn-0409,4,delay,postponed,South Korea,the launch,Wednesday,South Korea had postponed the launch on Wednesday due to problems with the rocket's fire extinguisher system.,wn-0409:4:67,postpone,67,GPE:South Korea,,DATE:Wednesday,on,,,False,0.75
wn-0409,4,launch,launch,,,Wednesday,South Korea had postponed the launch on Wednesday due to problems with the rocket's fire extinguisher system.,wn-0409:4:69,launch,69,,,DATE:Wednesday,,,,True,0.55
wn-0409,5,launch,launch,,,today,"Science Ministry spokesman Pyun Kyung-bum said, ""We expect that it will be difficult to launch today"".",wn-0409:5:101,launch,101,,,DATE:today,,,,False,0.6
wn-0409,6,launch,lifted off,,The rocket,1701,The rocket lifted off from Goheung's Naro Space Centre at 1701 (0801 GMT) today.,wn-0409:6:108,lift,108,,,DATE:1701,at,Naro Space Centre,FAC:Naro Space Centre,False,0.65
wn-0409,7,failure,exploded,,The rocket,137 seconds,"The rocket apparently exploded 137 seconds after launch, when a flash was seen from an on-board camera and communication was lost.",wn-0409:7:127,explode,127,,,TIME:137 seconds,,,,False,0.65
wn-0409,7,launch,launch,,,137 seconds,"The rocket apparently exploded 137 seconds after launch, when a flash was seen from an on-board camera and communication was lost.",wn-0409:7:131,launch,131,,,TIME:137 seconds,,,,False,0.55
wn-0409,7,failure,lost,,The rocket,137 seconds,"The rocket apparently exploded 137 seconds after launch, when a flash was seen from an on-board camera and communication was lost.",wn-0409:7:147,lose,147,,,TIME:137 seconds,,,,False,0.65
wn-0409,8,failure,loss,,communication,,The loss of communication occurred when the rocket had achieved an altitude of around 70.,wn-0409:8:150,loss,150,,,,,,,False,0.55
wn-0409,10,failure,failure,,,,Analysts say the failure is a setback for South Korea.,wn-0409:10:187,failure,187,,,,,,,False,0.5
wn-0409,11,launch,launch,,Naro-1,,"If it had been successful, it would have been the first Naro-1 launch to reach orbit.",wn-0409:11:208,launch,208,,PRODUCT:Naro-1,,,,,False,0.7
wn-0409,12,launch,launch,,,,"The launch cost South Korea an estimated US$400 million, and if successful, would have launched a satellite called the STSAT-2B into orbit.",wn-0409:12:214,launch,214,,,,,,,False,0.5
wn-0409,12,launch,launched,The launch,a satellite,,"The launch cost South Korea an estimated US$400 million, and if successful, would have launched a satellite called the STSAT-2B into orbit.",wn-0409:12:230,launch,230,,,,,,,False,0.6
wn-0409,14,launch,launch,the capability,satellites,,"The incident is seen as a major setback for South Korea's space program, which had been aiming to become the 10th country to achieve the capability to launch satellites, and the fourth Asian country, after China, Japan, and India.",wn-0409:14:281,launch,281,,,,,,,False,0.6
wn-0409,15,launch,launch,,,,"A successful launch would have helped South Korea to become a player in commercial space launches, an industry valued at around US$250 billion.",wn-0409:15:300,launch,300,,,,,,,False,0.5
wn-0409,15,launch,launches,,,,"A successful launch would have helped South Korea to become a player in commercial space launches, an industry valued at around US$250 billion.",wn-0409:15:313,launch,313,,,,,,,False,0.5
wn-0409,16,launch,launched,South Korea,11 satellites,1992,"Since 1992, South Korea has launched 11 satellites from overseas sites with foreign-made rockets.",wn-0409:16:331,launch,331,GPE:South Korea,,DATE:1992,since,,,False,0.75
wn-0410,4,failure,losing out,MySpace,,recent years,"In recent years, however, MySpace has been losing out in monthly unique visitors to similar sites such as Facebook, Twitter, and YouTube.",wn-0410:4:87,lose,87,ORG:MySpace,,DATE:recent years,in,,,False,0.7
wn-0410,7,failure,failing,,another failing social network,this week,"Meanwhile, another failing social network, Bebo, was sold for less than $10 million by AOL to hedge fund firm Criterion Capital Partners this week.",wn-0410:7:172,fail,172,,,DATE:this week,,,,False,0.65
wn-0411,1,failure,failed,,The unmanned Progress M-06M supply ship,Friday,The unmanned Progress M-06M supply ship failed to dock with the International Space Station Friday due to an apparent critical communications failure.,wn-0411:1:9,fail,9,,,DATE:Friday,,,,False,0.65
wn-0411,1,docking,dock,The unmanned Progress M-06M supply ship,International Space Station,Friday,The unmanned Progress M-06M supply ship failed to dock with the International Space Station Friday due to an apparent critical communications failure.,wn-0411:1:11,dock,11,,SPACECRAFT:ISS,DATE:Friday,,,,True,0.8
wn-0411,1,failure,failure,,,Friday,The unmanned Progress M-06M supply ship failed to dock with the International Space Station Friday due to an apparent critical communications failure.,wn-0411:1:24,failure,24,,,DATE:Friday,,,,False,0.55
wn-0411,3,failure,abort,,,,"It is believed that the abort was caused by a malfunction in the Progress spacecraft's automatic docking system, resulting in the loss of telemetry data.",wn-0411:3:74,abort,74,,,,,,,False,0.5
wn-0411,3,failure,malfunction,,,,"It is believed that the abort was caused by a malfunction in the Progress spacecraft's automatic docking system, resulting in the loss of telemetry data.",wn-0411:3:79,malfunction,79,,,,,,,False,0.5
wn-0411,3,docking,docking,,,,"It is believed that the abort was caused by a malfunction in the Progress spacecraft's automatic docking system, resulting in the loss of telemetry data.",wn-0411:3:86,docking,86,,,,,,,False,0.5
wn-0411,3,failure,loss,,telemetry data,,"It is believed that the abort was caused by a malfunction in the Progress spacecraft's automatic docking system, resulting in the loss of telemetry data.",wn-0411:3:92,loss,92,,,,,,,False,0.55
