node_id,node_type,label,category,doc_count,mention_count,time_value,doc_id,negated
wn-0412:6:159,event,flyby: fly,flyby,1,1,2010-07-05,wn-0412,False
wn-0412:8:193,event,launch: launched,launch,1,1,2010-06-28,wn-0412,False
wn-0413:8:136,event,flyby: flyby,flyby,1,1,,wn-0413,False
wn-0413:13:278,event,flyby: flyby,flyby,1,1,2010-07-12,wn-0413,False
wn-0413:14:292,event,discovery: findings,discovery,1,1,2009-09,wn-0413,False
wn-0413:15:321,event,flyby: flew,flyby,1,1,2010-07-12,wn-0413,False
wn-0413:16:335,event,launch: Launched,launch,1,1,2004,wn-0413,False
wn-0414:1:5,event,discovery: discovered,discovery,1,1,2010-07-21,wn-0414,False
wn-0414:2:54,event,discovery: discovered,discovery,1,1,2010-07-21,wn-0414,False
wn-0414:4:82,event,discovery: discovered,discovery,1,1,2010-07-21,wn-0414,False
wn-0414:4:89,event,discovery: discovered,discovery,1,1,2010-07-21,wn-0414,False
wn-0414:6:142,event,failure: lose,failure,1,1,2010-07-21,wn-0414,False
wn-0414:7:174,event,failure: loss,failure,1,1,2010-07-21,wn-0414,False
wn-0414:9:202,event,discovery: discovery,discovery,1,1,2010-07-21,wn-0414,False
wn-0415:1:11,event,failure: broken down,failure,1,1,2010-08-06,wn-0415,False
wn-0415:2:33,event,failure: broke down,failure,1,1,2010-07-31,wn-0415,False
wn-0415:7:136,event,failure: failure,failure,1,1,2010-08-03,wn-0415,False
wn-0415:11:218,event,delay: postponed,delay,1,1,2010-07-30,wn-0415,False
wn-0416:6:162,event,discovery: detected,discovery,1,1,2010-02,wn-0416,False
ORG:Solar Dynamics Observatory,entity,Solar Dynamics Observatory,ORG,1,1,,,False
wn-0416:6:172,event,launch: launched,launch,1,1,2010-02,wn-0416,False
wn-0417:1:3,event,failure: faulty,failure,1,1,2010-08-07,wn-0417,False
wn-0417:1:7,event,delay: delayed,delay,1,1,2010-08-07,wn-0417,False
wn-0417:2:42,event,failure: faulty,failure,1,1,2010-07-31,wn-0417,False
wn-0417:2:47,event,failure: failed,failure,1,1,2010-07-31,wn-0417,False
wn-0417:3:53,event,failure: faulty,failure,1,1,2010-08-09,wn-0417,False
wn-0417:4:97,event,discovery: discovering,discovery,1,1,2010-08-09,wn-0417,False
wn-0419:2:34,event,discovery: discovered,discovery,1,1,2010-08-22,wn-0419,False
wn-0419:3:60,event,discovery: found,discovery,1,1,2010-08-22,wn-0419,False
wn-0419:6:146,event,discovery: identified,discovery,1,1,1970,wn-0419,False
wn-0420:1:4,event,discovery: discovered,discovery,1,1,2010-08-25,wn-0420,False
wn-0420:3:42,event,discovery: discovered,discovery,1,1,,wn-0420,False
wn-0420:4:68,event,discovery: discovery,discovery,1,1,,wn-0420,False
wn-0420:7:166,event,discovery: discovered,discovery,1,1,2010-08-25,wn-0420,False
wn-0420:8:184,event,discovery: discovered,discovery,1,1,2010-08-25,wn-0420,False
wn-0420:9:193,event,discovery: spotting,discovery,1,1,,wn-0420,False
wn-0420:10:214,event,discovery: discovery,discovery,1,1,2010-08-25,wn-0420,False
wn-0420:12:271,event,discovery: discovered,discovery,1,1,2010-08-25,wn-0420,False
wn-0420:12:286,event,discovery: discovered,discovery,1,1,2010-08-25,wn-0420,False
wn-0420:13:297,event,discovery: discoveries,discovery,1,1,2010-08-25,wn-0420,False
wn-0420:13:302,event,discovery: findings,discovery,1,1,2010-08-25,wn-0420,False
wn-0421:3:57,event,discovery: spot,discovery,1,1,2010-09-19,wn-0421,False
wn-0421:6:127,event,discovery: find,discovery,1,1,2010-09-19,wn-0421,False
wn-0421:12:225,event,flyby: encounters,flyby,1,1,P13MO,wn-0421,False
wn-0421:13:256,event,flyby: encounter,flyby,1,1,2010-09-19,wn-0421,False
wn-0422:3:55,event,failure: cancelled,failure,1,1,2010-10-01,wn-0422,False
wn-0422:7:160,event,failure: loss,failure,1,1,2010-10-01,wn-0422,False
wn-0422:12:315,event,launch: launch,launch,1,1,2010-10-01,wn-0422,False
wn-0423:0:10,event,discovery: discovered,discovery,1,1,2010-10-01,wn-0423,False
wn-0423:0:32,event,discovery: discovery,discovery,1,1,2010-10-01,wn-0423,False
wn-0423:0:39,event,discovery: finding,discovery,1,1,2010-10-01,wn-0423,False
wn-0423:1:46,event,discovery: found,discovery,1,1,2010-10-01,wn-0423,False
wn-0423:4:149,event,discovery: observed,discovery,1,1,2010-10-01,wn-0423,False
wn-0423:10:270,event,discovery: discovery,discovery,1,1,2010-10-01,wn-0423,False
wn-0423:10:276,event,discovery: discovered,discovery,1,1,2010-10-01,wn-0423,False
wn-0424:1:4,event,launch: launched,launch,1,1,2010-10-01,wn-0424,False
wn-0424:2:42,event,landing: landings,landing,1,1,2010-10-03,wn-0424,False
wn-0424:3:71,event,landing: landing,landing,1,1,2010-10-03,wn-0424,False
wn-0424:5:103,event,launch: Launched,launch,1,1,2007,wn-0424,False
wn-0424:8:186,event,landing: landing,landing,1,1,2010-10-03,wn-0424,False
wn-0425:0:11,event,launch: launch,launch,1,1,2010-10-07,wn-0425,False
wn-0425:1:43,event,launch: launch,launch,1,1,2010-10-09,wn-0425,False
wn-0425:2:67,event,docking: docked,docking,1,1,2010-10-06,wn-0425,False
wn-0426:1:7,event,launch: launched,launch,1,1,2010-10-07,wn-0426,False
wn-0426:2:41,event,launch: launched,launch,1,1,2010-10-09T05:10,wn-0426,False
wn-0426:3:62,event,launch: launched,launch,1,1,2010-10-09,wn-0426,False
wn-0426:5:98,event,docking: Docking,docking,1,1,2010-10-09T20:02,wn-0426,False
wn-0428:1:3,event,launch: launch,launch,1,1,,wn-0428,True
wn-0428:1:17,event,delay: delayed,delay,1,1,,wn-0428,False
wn-0428:2:21,event,launch: Launch,launch,1,1,2010-10-30T15:52,wn-0428,False
wn-0428:3:38,event,launch: launch,launch,1,1,2010-10-25,wn-0428,False
wn-0428:3:48,event,delay: delayed,delay,1,1,2010-10-31,wn-0428,False
wn-0428:3:60,event,discovery: discovered,discovery,1,1,2010-10-31,wn-0428,False
wn-0428:4:67,event,delay: delay,delay,1,1,2010-10-30,wn-0428,False
wn-0428:7:127,event,launch: launch,launch,1,1,2010-11-07,wn-0428,False
wn-0428:7:133,event,launch: launch,launch,1,1,2010-11-07,wn-0428,False
wn-0429:2:4,event,discovery: Discovery,discovery,1,1,2010-11-03,wn-0429,False
wn-0429:2:7,event,launch: launch,launch,1,1,2010-11-03,wn-0429,True
wn-0429:2:19,event,delay: delayed,delay,1,1,2010-11-03,wn-0429,False
wn-0429:3:26,event,launch: Launch,launch,1,1,2010-11-03T15:29,wn-0429,False
wn-0429:4:39,event,launch: launch,launch,1,1,2010-11-01,wn-0429,False
wn-0429:4:50,event,delay: delayed,delay,1,1,P2D,wn-0429,False
wn-0429:5:72,event,failure: glitches,failure,1,1,2010-11-02,wn-0429,False
wn-0429:5:73,event,discovery: discovered,discovery,1,1,2010-11-02,wn-0429,False
wn-0429:6:97,event,launch: launch,launch,1,1,2010-11-03,wn-0429,False
wn-0430:4:75,event,launch: launch,launch,1,1,2010-11-23,wn-0430,False
wn-0430:7:126,event,launch: launch,launch,1,1,2010-12-07,wn-0430,False
wn-0430:8:139,event,launch: launch,launch,1,1,2011-06,wn-0430,False
wn-0430:9:166,event,launch: launch,launch,1,1,2010-11-23,wn-0430,False
wn-0430:9:173,event,landing: splash down,landing,1,1,2010-11-23,wn-0430,False
wn-0430:10:222,event,launch: launch,launch,1,1,2010-11-23,wn-0430,False
wn-0431:1:7,event,landing: landed,landing,1,1,2010-11-26,wn-0431,False
wn-0431:3:46,event,landing: landed,landing,1,1,2010-11-26T23:46,wn-0431,False
wn-0431:4:76,event,launch: launched,launch,1,1,2010-06-15,wn-0431,False
wn-0431:6:109,event,landing: landing,landing,1,1,2010-11-30,wn-0431,False
wn-0432:0:14,event,launch: launched,launch,1,1,2010-12-09,wn-0432,False
wn-0432:1:60,event,launch: launched,launch,1,1,2010-12-17,wn-0432,False
wn-0432:1:67,event,docking: dock,docking,1,1,,wn-0432,False
wn-0432:2:82,event,launch: lifted off,launch,1,1,2010-12-16,wn-0432,False
wn-0432:2:99,event,launch: launch,launch,1,1,2010-12-16,wn-0432,False
wn-0432:7:179,event,launch: launched,launch,1,1,2010-12-16,wn-0432,False
wn-0432:8:191,event,launch: launch,launch,1,1,,wn-0432,False
wn-0432:8:206,event,delay: postponed,delay,1,1,,wn-0432,False
wn-0432:8:213,event,landing: reentry,landing,1,1,,wn-0432,False
wn-0432:11:300,event,launch: launch,launch,1,1,P2W,wn-0432,False
wn-0432:12:303,event,launch: launch,launch,1,1,P10Y,wn-0432,False
wn-0433:2:68,event,discovery: found,discovery,1,1,,wn-0433,False
wn-0434:2:32,event,failure: accident,failure,1,1,,wn-0434,False
wn-0434:4:79,event,launch: launch,launch,1,1,2011-02-24,wn-0434,False
wn-0434:6:129,event,failure: accident,failure,1,1,2011-01-22,wn-0434,False
wn-0435:2:27,event,failure: accident,failure,1,1,,wn-0435,False
wn-0435:6:127,event,launch: launch,launch,1,1,2011-01-21,wn-0435,False
wn-0435:9:189,event,launch: launch,launch,1,1,2011-02,wn-0435,False
wn-0435:10:210,event,launch: launch,launch,1,1,2011-01-21,wn-0435,False
wn-0435:10:217,event,delay: slip,delay,1,1,2011-01-21,wn-0435,False
wn-0435:11:228,event,launch: launch,launch,1,1,2011-02-24,wn-0435,False
wn-0436:1:17,event,launch: took off,launch,1,1,2011-02-25T16:53,wn-0436,False
wn-0436:6:149,event,launch: launch,launch,1,1,2011-02-25T16:50,wn-0436,True
wn-0436:6:163,event,delay: delayed,delay,1,1,PT3M,wn-0436,False
wn-0436:7:195,event,launch: launch,launch,1,1,2011-11-01,wn-0436,True
wn-0436:7:199,event,delay: postponed,delay,1,1,2011-11-01,wn-0436,False
wn-0436:8:237,event,launch: launch,launch,1,1,2011-02-25,wn-0436,False
wn-0436:10:281,event,launch: launch,launch,1,1,,wn-0436,False
wn-0436:10:295,event,docking: docked,docking,1,1,,wn-0436,False
wn-0436:15:409,event,failure: disaster,failure,1,1,2011-02-25,wn-0436,False
wn-0436:15:422,event,failure: disaster,failure,1,1,2011-02-25,wn-0436,False
wn-0437:1:14,event,docking: rendezvoused,docking,1,1,2011-02-26,wn-0437,False
wn-0437:1:16,event,docking: docked,docking,1,1,2011-02-26,wn-0437,False
wn-0437:3:84,event,docking: docking,docking,1,1,PT2M,wn-0437,False
wn-0437:3:91,event,docking: docking,docking,1,1,PT2M,wn-0437,False
wn-0437:7:230,event,delay: delay,delay,1,1,,wn-0437,False
wn-0437:7:233,event,docking: docking,docking,1,1,,wn-0437,False
wn-0437:7:246,event,docking: docking,docking,1,1,,wn-0437,False
wn-0437:7:266,event,delay: delayed,delay,1,1,,wn-0437,False
wn-0437:8:279,event,docking: docking,docking,1,1,2011-02-26,wn-0437,False
wn-0437:9:293,event,delay: delay,delay,1,1,PT40M,wn-0437,False
wn-0437:11:374,event,docking: docked,docking,1,1,,wn-0437,False
wn-0438:0:6,event,landing: landed,landing,1,1,2011-03-16,wn-0438,False
wn-0438:1:39,event,landing: landing,landing,1,1,2011-03-10,wn-0438,False
wn-0438:2:65,event,launch: launched,launch,1,1,2012-02-24,wn-0438,False
wn-0438:2:72,event,launch: launch,launch,1,1,2011-11,wn-0438,False
wn-0438:2:73,event,delay: delays,delay,1,1,2011-11,wn-0438,False
wn-0438:7:215,event,docking: docked,docking,1,1,2011-03-10,wn-0438,False
wn-0438:7:240,event,failure: disasters,failure,1,1,2011-03-10,wn-0438,False
wn-0438:12:368,event,landing: landing,landing,1,1,2011-03-09,wn-0438,False
wn-0439:4:142,event,discovery: discovering,discovery,1,1,2010,wn-0439,False
wn-0440:2:35,event,landing: Landing,landing,1,1,2011-03-17,wn-0440,False
wn-0440:3:60,event,launch: launched,launch,1,1,2010-10-07,wn-0440,False
wn-0440:3:70,event,docking: docking,docking,1,1,,wn-0440,False
wn-0440:4:84,event,landing: landing,landing,1,1,2011-03-17,wn-0440,False
wn-0440:4:110,event,landing: landing,landing,1,1,2011-03-17,wn-0440,False
wn-0440:6:137,event,landing: landing,landing,1,1,2011-03-17,wn-0440,False
wn-0440:7:172,event,landing: landing,landing,1,1,PT30M,wn-0440,False
wn-0440:8:179,event,launch: launch,launch,1,1,2011-03-17,wn-0440,True
wn-0440:8:193,event,delay: delayed,delay,1,1,2011-03-17,wn-0440,False
wn-0440:8:203,event,launch: lift off,launch,1,1,2011-03-17,wn-0440,False
wn-0441:0:5,event,failure: lost,failure,1,1,2011-02,wn-0441,False
wn-0441:3:77,event,failure: losses,failure,1,1,P1Y,wn-0441,False
wn-0442:4:87,event,launch: launched,launch,1,1,2004,wn-0442,False
wn-0442:11:238,event,discovery: observations,discovery,1,1,2011-04-04,wn-0442,False
wn-0443:1:12,event,launch: lifted off,launch,1,1,1961-04-12,wn-0443,False
PERSON:Yuri Gagarin,entity,Yuri Gagarin,PERSON,2,2,,,False
wn-0443:4:97,event,launch: launch,launch,1,1,1981-04-12,wn-0443,False
wn-0443:7:163,event,launch: launch,launch,1,1,P4Y,wn-0443,False
wn-0444:0:3,event,launch: launch,launch,1,1,2011-04-12,wn-0444,False
wn-0444:1:36,event,launch: lifted off,launch,1,1,1981-04-12,wn-0444,False
wn-0444:8:231,event,launch: launch,launch,1,1,,wn-0444,False
wn-0444:9:282,event,launch: launches,launch,1,1,2011-06-28,wn-0444,False
wn-0444:10:289,event,failure: lost,failure,1,1,2003-02-01,wn-0444,False
wn-0444:10:299,event,failure: disintegrated,failure,1,1,2003-02-01,wn-0444,False
wn-0444:11:314,event,failure: lost,failure,1,1,PT73S,wn-0444,False
wn-0444:11:317,event,failure: exploded,failure,1,1,PT73S,wn-0444,False
wn-0444:26:723,event,landing: landing,landing,1,1,2011-04-13,wn-0444,False
wn-0444:37:1058,event,launch: lifted off,launch,1,1,2011-04-13,wn-0444,False
wn-0445:1:6,event,launch: launched,launch,1,1,2011-05-18T08:56,wn-0445,False
wn-0445:3:58,event,launch: launched,launch,1,1,2011-05-18,wn-0445,False
wn-0445:4:102,event,docking: dock,docking,1,1,2011-05-25,wn-0445,False
wn-0445:6:159,event,landing: land,landing,1,1,2011-06-01,wn-0445,False
wn-0445:8:201,event,launch: launch,launch,1,1,2011-05-18,wn-0445,False
wn-0445:9:205,event,launch: launch,launch,1,1,2012-04-29,wn-0445,False
wn-0445:9:215,event,delay: delayed,delay,1,1,,wn-0445,False
wn-0445:9:219,event,launch: launch,launch,1,1,,wn-0445,False
wn-0445:9:222,event,discovery: discovery,discovery,1,1,,wn-0445,False
wn-0445:9:231,event,launch: launch,launch,1,1,,wn-0445,True
wn-0445:9:233,event,delay: scrubbed,delay,1,1,,wn-0445,False
wn-0445:10:242,event,launch: liftoff,launch,1,1,2011-05-18,wn-0445,False
wn-0445:16:332,event,launch: launch,launch,1,1,2011-05-18,wn-0445,False
wn-0445:18:406,event,failure: disaster,failure,1,1,1986,wn-0445,False
wn-0445:18:417,event,launch: launch,launch,1,1,1986,wn-0445,False
wn-0445:21:465,event,launch: launch,launch,1,1,2011-07,wn-0445,False
wn-0445:22:472,event,launch: launch,launch,1,1,2011-05-18,wn-0445,False
wn-0445:24:556,event,launch: launch,launch,1,1,P50Y,wn-0445,False
wn-0447:2:22,event,landing: landed,landing,1,1,2010-12,wn-0447,False
wn-0447:2:35,event,launch: launched,launch,1,1,2010-12,wn-0447,False
wn-0447:4:70,event,landing: landing,landing,1,1,2011-05-25,wn-0447,False
wn-0447:9:210,event,launch: launch,launch,1,1,2011-06-07,wn-0447,False
wn-0448:5:84,event,landing: landing,landing,1,1,2004,wn-0448,False
wn-0448:7:154,event,failure: lost,failure,1,1,2010-03,wn-0448,False
wn-0448:8:201,event,discovery: discoveries,discovery,1,1,2004-04,wn-0448,False
wn-0449:0:4,event,landing: landed,landing,1,1,2011-06-04T02:34,wn-0449,False
wn-0449:2:80,event,landing: touchdown,landing,1,1,2011-06-04,wn-0449,False
wn-0449:3:107,event,launch: launched,launch,1,1,2011-06,wn-0449,False
wn-0449:8:235,event,launch: launch,launch,1,1,2011-05-16,wn-0449,False
wn-0449:8:255,event,landing: landing,landing,1,1,,wn-0449,False
wn-0449:14:452,event,failure: exploded,failure,1,1,1986,wn-0449,False
wn-0449:14:455,event,launch: lifting off,launch,1,1,1986,wn-0449,False
wn-0449:14:470,event,failure: disaster,failure,1,1,1986,wn-0449,False
wn-0449:15:473,event,launch: launched,launch,1,1,1992-05,wn-0449,False
wn-0449:25:697,event,launch: launch,launch,1,1,2011-07-08,wn-0449,False
wn-0450:4:122,event,discovery: discovery,discovery,1,1,2011-06-17,wn-0450,False
wn-0450:6:173,event,discovery: detected,discovery,1,1,2011-06-17,wn-0450,False
wn-0451:1:9,event,discovery: discovered,discovery,1,1,2011-06-23,wn-0451,False
wn-0451:5:109,event,discovery: found,discovery,1,1,2011-06-23,wn-0451,False
wn-0451:10:250,event,discovery: observations,discovery,1,1,2010,wn-0451,False
wn-0451:10:258,event,flyby: flyby,flyby,1,1,2010,wn-0451,False
wn-0451:16:465,event,failure: lost,failure,1,1,2011-06-23,wn-0451,False
wn-0451:16:476,event,failure: lost,failure,1,1,2011-06-23,wn-0451,False
wn-0451:19:539,event,discovery: discovered,discovery,1,1,2005,wn-0451,False
wn-0451:20:565,event,discovery: found,discovery,1,1,2009,wn-0451,False
wn-0451:21:591,event,flyby: flybys,flyby,1,1,2008,wn-0451,False
wn-0451:22:615,event,discovery: discovered,discovery,1,1,2008,wn-0451,False
wn-0451:26:739,event,discovery: finding,discovery,1,1,2011-06-23,wn-0451,False
wn-0452:6:194,event,docking: docked,docking,1,1,2011-06-29,wn-0452,False
wn-0453:4:112,event,failure: destroyed,failure,1,1,2011-07-01,wn-0453,False
wn-0453:9:237,event,landing: landing,landing,1,1,1971,wn-0453,False
wn-0454:3:57,event,discovery: observed,discovery,1,1,1876,wn-0454,False
wn-0454:4:84,event,discovery: detected,discovery,1,1,2010-12-05,wn-0454,False
wn-0454:6:131,event,discovery: identified,discovery,1,1,,wn-0454,False
wn-0454:10:189,event,discovery: observed,discovery,1,1,2011-07-07,wn-0454,False
wn-0455:0:11,event,launch: launched,launch,1,1,2011-07-08,wn-0455,False
wn-0455:2:96,event,launch: launch,launch,1,1,2011-07-08,wn-0455,False
wn-0455:3:134,event,failure: glitch,failure,1,1,PT31S,wn-0455,False
wn-0455:3:137,event,launch: launch,launch,1,1,PT31S,wn-0455,False
wn-0455:4:148,event,launch: lifting off,launch,1,1,,wn-0455,False
wn-0455:12:359,event,launch: launch,launch,1,1,2011-07-08,wn-0455,False
wn-0455:13:394,event,launch: launched,launch,1,1,1981-04-12,wn-0455,False
wn-0455:14:411,event,launch: launched,launch,1,1,P30Y,wn-0455,False
wn-0455:15:421,event,failure: failures,failure,1,1,1986-01,wn-0455,False
wn-0455:18:491,event,docking: docking,docking,1,1,1995-06,wn-0455,False
wn-0455:18:506,event,launch: launch,launch,1,1,1995-06,wn-0455,False
wn-0455:19:546,event,launch: launch,launch,1,1,2011-07-08,wn-0455,False
wn-0455:20:575,event,launch: launch,launch,1,1,2011-07-08,wn-0455,False
wn-0456:0:11,event,landing: landing,landing,1,1,2011-07-22,wn-0456,False
wn-0456:1:37,event,landing: landing,landing,1,1,2011-07-21,wn-0456,False
wn-0456:2:50,event,landing: landing,landing,1,1,2011-07-22,wn-0456,False
wn-0456:4:99,event,landing: landing,landing,1,1,2011-07-22,wn-0456,False
wn-0456:5:144,event,landing: landing,landing,1,1,2011-07-22,wn-0456,False
wn-0456:6:170,event,landing: landing,landing,1,1,2011-07-22,wn-0456,False
wn-0456:7:205,event,launch: launched,launch,1,1,2011-07-08,wn-0456,False
wn-0456:11:305,event,failure: lose,failure,1,1,2011-07-22,wn-0456,False
wn-0457:1:16,event,launch: launched,launch,1,1,2011-08-06T00:25,wn-0457,False
wn-0458:1:57,event,discovery: found,discovery,1,1,2011-08-09,wn-0458,False
wn-0458:2:96,event,landing: landed,landing,1,1,2011-08-09,wn-0458,False
wn-0458:3:121,event,discovery: found,discovery,1,1,2011-08-09,wn-0458,False
wn-0458:4:141,event,discovery: found,discovery,1,1,2011-08-09,wn-0458,False
wn-0458:4:155,event,discovery: found,discovery,1,1,2011-08-09,wn-0458,False
wn-0459:4:141,event,discovery: discovered,discovery,1,1,2012-02,wn-0459,False
wn-0460:4:137,event,failure: failures,failure,1,1,2011-09-10,wn-0460,False
wn-0460:10:288,event,flyby: encounter,flyby,1,1,2012-06,wn-0460,False
wn-0460:17:544,event,failure: failed,failure,1,1,2011-09-10,wn-0460,False
wn-0460:21:646,event,flyby: encounters,flyby,1,1,2011-09-10,wn-0460,False
wn-0460:28:861,event,failure: loss,failure,1,1,,wn-0460,False
wn-0460:28:885,event,failure: loss,failure,1,1,,wn-0460,False
wn-0460:33:957,event,discovery: findings,discovery,1,1,2011-09-10,wn-0460,False
wn-0460:37:1044,event,discovery: observed,discovery,1,1,2011-09-10,wn-0460,False
PERSON:George J. Gleghorn,entity,George J. Gleghorn,PERSON,1,1,,,False
wn-0460:44:1262,event,discovery: identify,discovery,1,1,2011-09-10,wn-0460,False
wn-0460:47:1348,event,failure: break up,failure,1,1,2011-09-10,wn-0460,False
wn-0460:47:1358,event,failure: destroying,failure,1,1,2011-09-10,wn-0460,False
wn-0461:1:49,event,failure: failed,failure,1,1,2012-01-16,wn-0461,False
wn-0461:6:157,event,failure: accident,failure,1,1,2012-01-16,wn-0461,False
wn-0461:7:160,event,failure: failure,failure,1,1,2012-01-16,wn-0461,False
wn-0462:2:26,event,discovery: discovered,discovery,1,1,2012-01-18,wn-0462,False
wn-0462:3:59,event,discovery: observed,discovery,1,1,2012-01-18,wn-0462,False
wn-0462:8:173,event,landing: landing,landing,1,1,2012-01-18,wn-0462,False
wn-0462:10:211,event,discovery: find,discovery,1,1,2012-01-18,wn-0462,False
wn-0463:1:9,event,launch: launched,launch,1,1,2012-05-15,wn-0463,False
wn-0463:2:35,event,launch: launched,launch,1,1,2012-05-15,wn-0463,False
